miRNA	TCGA-D8-A27I	TCGA-A2-A0YC	TCGA-A8-A09Q	TCGA-AQ-A54O	TCGA-AC-A23E	TCGA-E2-A10F	TCGA-E2-A105	TCGA-AC-A3YJ	TCGA-EW-A2FV	TCGA-A7-A5ZW	TCGA-A2-A0EX	TCGA-A8-A085	TCGA-E9-A54X	TCGA-EW-A1IW	TCGA-A7-A0D9	TCGA-A2-A0T7	TCGA-A2-A1FW	TCGA-BH-A8G0	TCGA-A8-A07B	TCGA-A2-A0ES	TCGA-D8-A27R	TCGA-AO-A12B	TCGA-BH-A0BF	TCGA-D8-A1XS	TCGA-E2-A15K	TCGA-AN-A0XP	TCGA-B6-A0IN	TCGA-BH-A0HW	TCGA-OL-A66N	TCGA-BH-A0BJ	TCGA-E2-A1IO	TCGA-OL-A5RV	TCGA-BH-A0B4	TCGA-D8-A1Y0	TCGA-BH-A0BP	TCGA-AN-A0FF	TCGA-A8-A09A	TCGA-AR-A0TV	TCGA-AN-A0AK	TCGA-A2-A04V	TCGA-B6-A0X4	TCGA-D8-A1Y1	TCGA-BH-A0H3	TCGA-B6-A408	TCGA-AR-A1AW	TCGA-A8-A07P	TCGA-S3-A6ZG	TCGA-BH-A0BV	TCGA-E9-A22A	TCGA-BH-A18U	TCGA-OL-A66K	TCGA-A8-A07F	TCGA-B6-A0X5	TCGA-B6-A0RQ	TCGA-E2-A576	TCGA-A2-A25E	TCGA-A2-A0ET	TCGA-A8-A08I	TCGA-EW-A2FW	TCGA-A2-A1FV	TCGA-BH-A0C7	TCGA-AR-A5QN	TCGA-GM-A2DN	TCGA-BH-A8FY	TCGA-BH-A0B1	TCGA-EW-A2FS	TCGA-EW-A6SC	TCGA-EW-A3E8	TCGA-EW-A1OZ	TCGA-A2-A1FZ	TCGA-E2-A10C	TCGA-BH-A0BR	TCGA-AN-A0AS	TCGA-A2-A0CR	TCGA-A2-A0CW	TCGA-B6-A0IP	TCGA-OL-A6VQ	TCGA-A8-A099	TCGA-D8-A1X5	TCGA-PE-A5DD	TCGA-A8-A09E	TCGA-A2-A4RW	TCGA-AR-A0TZ	TCGA-3C-AAAU	TCGA-D8-A1XV	TCGA-BH-AB28	TCGA-EW-A1PC	TCGA-D8-A1XM	TCGA-AC-A3OD	TCGA-AC-A7VB	TCGA-A7-A0CJ	TCGA-AO-A0J3	TCGA-A2-A0ER	TCGA-A7-A4SB	TCGA-BH-A18L	TCGA-BH-A1EV	TCGA-D8-A1J8	TCGA-AO-A0JG	TCGA-D8-A1XB
hsa-miR-301a-3p	0.48891883518408996	3.351706031120867	4.657766404139905	3.439840849250604	3.036764604313984	2.451930042405568	4.495643683015573	2.162179659604403	5.503502217933518	1.6534297562123181	2.2649777311986723	2.780941483909772	5.215234306436439	2.9255745721504076	3.1106349151471924	3.4920115283183137	4.297107139259376	1.4552514875481177	2.0824849079425687	2.417442513763621	2.967176238241682	3.2101064811169553	3.4923367256532196	2.190487783869883	5.026455426167818	3.4055467610307977	4.527638025090484	3.9065454058860256	1.0259795098522284	0.5091408021829895	3.3334877969982037	2.1816198399403057	5.93072819567369	4.0852601577305645	2.4955160654841086	4.222519633927569	4.70571642069358	3.3226181280682283	5.29089382382324	4.470502170867828	4.058341243183742	4.2221775134786075	3.1773676684665344	2.9872852825353857	4.505073164198527	3.814626894305142	1.1876827319898864	2.376284172850024	2.6877485286253084	5.763954465295816	2.2136908506935384	3.1338510137559448	3.2573854301406815	0.8423603210396531	3.826686175135167	3.9469231248677965	3.4425661469047815	4.675349822182631	2.1890287006300087	2.83579850319762	3.6456950693196606	3.4463730919377626	2.2649641470519866	2.4709753250237174	4.043512166980258	2.916253512073668	3.118400091595584	2.631705334790392	4.800814761171186	3.1380419151546097	2.714285834352491	2.0652848994207327	2.989704078490526	1.628583062246762	3.769033073120551	1.4952349384104657	1.4123337527057451	2.2891127484012603	3.863621951763112	2.7276343345678042	2.7240782965334165	2.414228992425512	3.5641625229191547	4.236465082447998	2.660427649858863	2.2414783385462496	5.843114450984515	3.23287256236165	1.5868540229359394	4.84068382096963	6.607713978866033	5.640733062998699	3.7994429969825707	2.6967044267713947	2.427854845724051	1.1662357506786334	3.437645571257062	3.558440400336187	2.1501387667210543
hsa-miR-24-1-5p	2.272689815986556	2.5904452365716524	1.7757759199062444	2.6008772933092885	5.068784245368421	3.606287139731816	3.558218339527376	1.8116251293901713	3.3493691518291278	2.5693332191408644	4.067781733015032	4.263509456345005	3.6827719533864167	3.878043156531416	3.110634748029155	2.9697780415127855	2.6799560812714147	3.026514697529735	4.351357402026432	3.739703294886977	1.5797490409760346	2.9266352746377238	3.7676577630036925	3.671542925182264	3.9968165700366414	4.42445298391422	2.8190711724460575	2.7446438482119495	2.3632742385398755	1.8234298645093445	3.124060048770906	2.506101288061423	4.342383272296264	3.622340501259152	3.3062609327659187	2.437515111349399	4.56358230403278	2.8548100868594557	3.2242001550982753	4.06131010752358	2.9117145868983507	4.898209488844331	3.540143826278876	3.365375781279602	3.8257170516511914	1.2941382132171435	1.8866346648528038	2.500229180231452	2.3019111040611295	4.2553233530817165	2.976898612829608	4.459426533047607	3.699049357161001	3.4993681980838374	2.5171161885181537	1.8891368105605346	1.884561470036582	2.7030154020226433	2.749948570345467	2.6601058481101822	2.827143280018915	2.658250336263662	4.351400030125347	0.968400494004588	3.0178408566774975	2.835829175862241	2.2756389786354587	2.0793214518358756	3.160251290545402	2.4599281986358337	3.599956364798743	3.704080689241839	4.6107590384634705	2.100160787315666	1.9512408844629519	3.6287011340404387	2.4525264563045948	2.1556212640049623	3.7318192508993904	2.6756729386062803	2.7240782965334165	1.3759522233205843	1.9287756908847227	2.279144505627137	2.1131593185597137	1.694786469442506	4.427006178407247	1.4855797530102275	3.211983102438557	3.945420826479268	4.788050980096587	1.9312749686650486	3.4894210016805403	2.2370804698865188	3.9637602346427716	2.3166129859209503	3.437645571257062	2.3689210225536526	3.1552674812213173
hsa-miR-1976	1.8568076590904168	3.4654118840547175	2.3335291863674286	2.9018673740811303	3.6411986126557765	3.014326456159089	3.558218339527376	3.739715803992162	4.083477809154836	2.717888859703307	1.395799790021843	1.1207506187469112	3.938734745670921	2.9255747622482517	4.697639130882609	2.4740737779050956	1.8891549722535699	3.431822180813368	1.3882889924184099	3.8101032859311896	3.3353385388969854	2.9266352746377238	4.068243848741763	2.689687852129672	3.8929965748030853	2.887099877144914	3.2709729507382574	2.0392484479213318	2.3632739580732744	3.1764585351513603	2.688911788278089	3.171433968569484	2.7472257325902243	3.1134070330147803	3.6987586619124837	3.4990826880358497	1.5039793917460575	2.854809887140599	2.194226968819854	1.0669314081104784	2.7808576300199297	2.908380030607004	2.6259206356829923	3.419771588578053	4.349178512574865	2.7674896693799402	2.577605017549986	2.500229180231452	4.164625089036754	3.7422867901891768	2.2136908506935384	1.7369613355631963	2.476811486563584	3.1586297219603297	2.4143165543695035	4.380613429581082	2.1984547411083626	3.462198865425691	3.02147415055483	2.34849325763155	3.6061151027143774	3.022156075744825	3.228685425560283	3.0728255711871104	2.4641172826597924	3.8788838029277044	3.975275662537228	3.48747782712373	2.948290459274473	4.079522487055087	2.9550684942154435	3.742734734711235	1.9608684673495964	3.157053602137423	3.3545050596604264	2.0646848193312213	3.050641659621239	2.008506311811298	3.5867534963666254	2.507516863182565	1.423424330723691	1.8102553199901397	2.3249420850094333	4.586283039257375	3.904077902874327	2.5478097550411505	2.938491294792621	5.255731477247689	3.646465523676585	3.8712771848422247	3.057044057135911	1.9312749686650486	2.2537884422699195	1.5585853303466883	2.6114281506017147	2.801659101561148	3.7812811756415052	2.7825699557274315	2.8459258859450673
hsa-miR-16-2-3p	1.4932719925881304	3.228266087718414	3.9584091030672166	3.0562984926283	2.8886488661089014	2.799495084003283	3.215988939696753	2.7224813613333456	3.586793508030908	1.0516519521498418	3.012418269141256	2.652074986909603	3.28177442360423	2.9255747622482517	4.979591125477505	2.4740737779050956	3.719053827281765	1.633415551337751	3.420358931201201	2.504937974703791	2.395755071561539	4.379208951422808	1.3659743158585422	3.1981178713626934	3.456344847250083	2.887099877144914	4.227940338166701	4.136547356028074	1.8443272750148785	1.6397011467077447	2.3465886260319166	2.113896520923641	3.1468330482347135	3.660809568289689	2.6808908292828337	4.4338297263793	2.702373557149212	4.021379052294312	4.044212520616364	2.9881983026740917	2.4770512628835206	3.2974765690735865	2.484918701643847	2.7101383847723017	5.421685893172408	1.965178563824552	2.5428755878512885	2.0909980519634686	0.931438761791991	3.635765267190527	2.127328887622623	3.979817151691401	3.932704369537724	3.1586297219603297	2.3036263355673756	2.8698021546591623	3.7617706257984524	3.9570438824378726	5.1377823614502836	2.5635249954928647	3.079206285846817	2.7646092936999773	3.7614133204796127	3.6136350232124195	3.0178408566774975	3.541248629509851	2.9292204242484843	2.356768976828925	2.8900495891658786	2.4599284611157146	2.7990907246468617	3.075884167134344	3.2310626713502844	3.2731033048409905	2.826298114989796	2.5855695732053356	1.6065066691196994	2.2891130438135043	2.878677110297235	2.565773988701146	3.6105535883239606	1.7133127726412296	3.2961643670257583	3.5295105600785805	3.7461487034036574	2.50106138628122	4.7074165481402215	0.6781611138226021	2.089632616198304	3.4969738258768013	4.562771689051341	3.6959007853355095	3.854186005319699	2.124548289306651	2.6951385776175547	1.6958411626681582	2.91776737242887	2.298808870388773	2.2577881328245213
hsa-miR-1287-3p	0.0	3.3517061725322947	3.71381723182751	2.901867567236896	3.8558698776881273	3.811656803728207	3.8346299570979157	3.48987833161586	2.676643863737274	0.5151682715442816	2.4196066544323593	1.9769146257811168	2.244736453575419	4.544169304462765	4.15403038281695	3.5398921832494787	3.2710340645878015	0.8804795414359317	3.959689028599917	3.8440555271601498	2.0446920847225183	2.1048985935398665	3.492336853975174	2.5416858870147196	3.3815934229402176	2.7566039330426917	5.10072270828793	4.509201438719042	1.1434361247485016	2.2656841825147587	5.625077130205471	2.005950805221373	4.440563719610625	4.752633703710781	4.906680262546671	3.67568898129567	2.5598925838071103	3.9584891404917486	2.1942269688198546	2.7739652748369465	3.74391633206297	4.920525023604932	2.754360821161559	2.126280729020031	3.3650000686860198	3.280040367787264	1.3571780863690757	3.2301961410612123	1.4928048597697836	4.02149097490106	2.645185672784445	0.8300723369322796	2.9726903029186365	2.0607130841927033	1.1250504726401966	5.438452049229227	0.9240762414513103	2.809964101014195	2.782767859492824	1.788999698610636	3.523540624995349	2.7387454728581235	1.334894361303145	2.271031834488035	2.079656599641649	3.099646229091878	3.187632303614155	1.481437538916885	5.269093826173513	5.1257448458891375	4.111925546308652	4.355080154021198	2.064282376773442	2.100160787315666	3.7499444974886753	3.126176248810734	1.0161889264141257	1.4477391312074908	4.35670083193611	2.1746631257236277	1.423424330723691	2.6937457384751813	3.4094038176715884	3.1390140026681834	3.366512074557794	3.0152021520447727	4.589459969949978	1.48557923746778	2.8097860122533533	4.218907388955586	1.2211912933727527	5.075183119231948	3.000034695578609	1.937357043483061	3.5344651971875503	1.166236393862149	2.985686533999897	3.295892485329225	2.977721662579479
hsa-miR-362-5p	2.211179178582424	4.2792558123518925	3.524183693945696	4.352038057752967	2.3609414914904536	2.2406900154166673	3.215988939696753	2.4942979220079096	3.116478523902018	2.809055170961132	2.0917637074135578	3.378069427915834	2.973750833279447	3.3413260404500686	3.271422006060725	3.165619861438266	2.174865475584277	2.412801910341555	3.6233710721010475	3.1725560824927492	3.2941383988796122	3.446921511714242	3.6815927745805705	4.511401620125333	4.26979837419297	4.0869997370322695	3.1354811754509933	2.0392487992952977	3.2423675609177	0.8847188080560242	0.7493484073773108	3.031619157889711	3.716198437753868	3.220302874897539	2.765349542411985	1.6819167280264822	3.25838579423789	2.366267406361584	3.936004405059088	1.498227246087698	2.2972123144286334	3.7099321072882425	3.3086929417603277	3.8739719604565934	3.9754315942055345	3.1679485265242846	2.9398473487978554	3.230196141061212	1.7736342294640777	2.9387668134599245	2.92664363396217	2.2895020730719877	6.388373544122123	2.8765364347146494	5.936300208358875	3.037562778283744	3.182250224927882	2.0022832895307032	2.9070523845675504	2.750625025119129	2.7565903556527593	3.5089169472621533	2.14593270844544	2.197712771993278	2.8980403231191776	2.992430083137185	2.1424849591562496	4.445615805109862	4.464090072104499	3.365120615161333	3.7352369767816795	1.6431377111478551	2.064282376773442	3.107886794311198	2.8799619442942106	2.881048149738768	2.273405938524931	1.4477391312074908	4.131125068673379	4.886894845653573	3.234358737557004	3.897500938216557	1.1395591998456456	2.6724650950653177	2.113159652211276	2.297266249625474	5.427862867338033	2.926205239025592	3.1724463202438145	3.561265300280573	2.8055534753444427	3.0680761879423204	2.4081172128615096	4.018939675451709	3.8219942616557727	2.1647575979106684	3.172137789300304	2.435782660663911	2.7008677340592993
hsa-miR-128-1-5p	1.8568080575914194	2.5904452365716524	2.3335291863674286	3.4019255223189915	3.192298292223278	2.45193057010186	3.339308243039135	2.843860758736074	3.316743279126617	2.6205704295483363	2.0917637074135578	2.5105585184277652	3.878874386021275	4.268339139340843	3.1932671708464087	2.8226906339776865	2.41323936139974	2.90450584416323	5.193337012270823	3.118095501139024	3.693215942504586	2.35814155531536	3.1517803928485155	2.5416861349186	3.381593422940218	2.6131201630555205	3.2048171585323253	2.0392484479213318	2.5017034941074026	3.533571678151177	4.018789971632367	2.8562096070399003	3.792549348750043	4.457197536481943	3.1888399582712923	2.437515111349399	3.3478352526811483	3.59488430125356	3.5520488791046962	1.498227756928007	3.031682999440639	2.4978400297382133	3.13079469333535	2.7949005444408925	3.7445992962303465	4.414965793514955	2.9662986855493747	3.3667426697989518	3.495868535897602	3.25890653570304	2.7060417209219905	3.369229013013544	3.9856496968074953	2.0607130841927033	3.5151288652901664	4.663186165994636	0.5347931772895338	3.1726309395809342	2.965397612684447	3.489581247637453	2.8271432800189147	3.064415779784813	3.2861090146098797	1.5426741255624776	3.3270814893886786	3.708673795793624	2.070996531215167	2.0793214518358756	2.7660017137743598	3.1380417511094145	3.599956364798743	3.780379986366899	2.6996914871680837	3.157053116715726	2.3310785986225033	3.049003584966405	2.5183789730181574	3.060593761572983	3.1086421317818527	3.201823172025138	3.39678228813335	3.402223435233985	3.8714052037837896	3.603599554583857	2.804771924508635	2.4027593432511116	3.734073471418225	4.536279592077353	3.5571836783838133	3.529477664720735	4.194410060933035	2.175493072794234	1.8845516655568366	2.390957180409974	2.6951385776175547	3.3863041278640824	3.172137789300304	2.5608717049135366	2.4516246364372414
hsa-miR-193b-5p	2.7759348917006466	3.3517061725322947	1.3874436973549247	3.4398407162169335	4.111141381413248	2.8747165545091655	2.932363344758087	2.443987318377806	2.1185440141918606	1.051652648268897	2.0917640459536537	2.652074986909603	2.5815940330457336	1.5993561805149585	5.485074361089077	2.2620584204820946	4.500384651424385	1.3571762472830842	1.3882889924184099	2.877025362927794	3.162969526726286	3.2101066371087392	2.3056082507750526	2.122644788900558	2.935646840043208	3.117259679555073	2.8190711724460575	1.619902681176233	1.5360330221653369	3.0346462451187453	3.2325708455649287	2.2463055004395573	2.1926374742816614	3.6608094541204133	4.996780474908663	3.297801366450089	2.22418790601313	3.7514812197755036	4.489200196559578	3.0530793509257443	2.7808576300199297	4.756542495342407	2.05698062566842	2.620083183995182	2.9958986611344915	0.7875597791571654	2.4333704204171394	3.156749319350394	1.3288156223918102	3.9342919074293943	2.8478176130815807	2.6880515258239797	3.5663053212069933	1.3707012428318062	2.2449244762229132	5.024507831937093	2.05002803186361	3.757705997606516	3.987235785414629	1.3989898559182816	2.756590141865328	2.956350199385578	2.14593270844544	4.365394739871284	3.0178408566774975	4.39614559107757	2.3975357778846087	1.9514500003064832	3.160251290545402	4.536633819508548	3.6464738502003606	3.447500620828292	3.041314288635513	2.2884509098979318	2.567490206273454	3.3992089947273625	2.0242150629199656	3.847041352053136	3.4254532499127213	3.00532947689839	3.234358737557004	1.7133132127879096	2.073259937365434	4.02805466887004	2.7101644423672924	2.1229816072942365	3.4252915422960664	2.536249020663942	3.8099886069957045	4.305916167127295	3.9049289113849883	2.283667398435502	1.8845516655568368	0.7718926729074671	3.8946176774471812	3.279437961849132	3.1126251933492544	1.565722056404308	3.362400660645728
hsa-miR-431-3p	3.4965286459914706	4.454736792073261	2.0814399601752536	4.3520378456805835	4.473728272415917	2.2406894045115	2.9323635339849843	0.9749175184071098	2.30751394107988	4.077153977430275	3.356747372127419	2.899235326965276	3.6827718409261556	4.721154285204573	2.0197197582188346	3.3380263298287005	1.88915497225357	3.9687542378680987	3.1840266888532542	4.775440892671988	3.628392589154104	2.3581412737567655	3.6815927745805705	3.02311264464152	2.8271568665996085	3.9141051778110203	2.630354589987216	0.6025383640279683	4.1640554529980465	2.603699034913265	3.487422589183905	3.8182695751156333	3.1468330482347135	2.9365645327116314	3.655151580907969	2.437515111349399	3.5870573760325417	0.7593057241718985	2.5282191666687277	1.9708265645976022	2.9117143950772926	3.8560230134397933	3.9686636299544955	2.0593246454669742	2.8484044803679764	3.280040367787264	2.140007063318965	6.127937459292717	4.089736868597543	2.9387664364188786	4.101950531072643	2.2895020730719877	3.1685861592148603	3.774807971532259	2.303626627897878	3.668790809958778	0.9240762414513103	2.703015845460199	3.5649556848293456	2.0957001079456568	2.6824087103992595	3.145394050581539	2.4770841468577123	0.7803122277862552	3.5016443356238818	3.4085213310103546	3.4354624511220644	2.5457526991103134	3.690392698908613	3.278529347218254	2.7142856142783818	2.881729667383897	2.4166896101292106	2.7714559909222864	1.9174210656882	3.1994292443070362	3.5050662020409225	1.4477391312074908	3.6367469678445996	3.529122765839651	2.9502548643275586	3.9193976761758487	2.4360291526910007	1.646064554757046	1.582953581190845	2.9470799942501293	3.031901217137104	4.536279716512243	2.702840350037855	1.672029823103594	1.5835610875044026	0.0	2.253788139697482	2.6567972285760773	4.294175411988328	3.748733499261581	2.214946302691643	2.225115196611726	4.290499085197759
hsa-miR-758-5p	4.947248995625823	2.3745402398971684	1.7757759199062444	3.1043086889467344	3.1495443181945517	3.4673867992911913	3.3393081003206277	1.1101190437666495	2.9132583337062905	4.38929072334815	3.1948311125113733	2.5105585184277652	2.244736453575419	3.6636822332431564	2.7226682679151337	3.874631150429599	2.5527524619717843	4.3549344538278945	2.901247638219692	3.2250352310982584	3.755251459462415	1.4064480126339969	3.1517805553355203	3.2625790517435553	1.4129160535985037	3.117259679555073	2.2909660404956558	0.0	3.3683596859718827	3.2424581665580074	3.9356204950265363	3.32906626492226	3.258725945189978	3.0568342605109438	3.414840267780701	1.979922394706222	2.559892828583412	1.9148336788975604	3.027311307961911	1.8298235241187382	0.7246609222929712	2.3739409923553896	3.9147044378594265	1.7552861126824042	2.2857787411280595	1.2941382132171435	2.230084079472672	5.921703804529779	3.5712084124103565	1.9476748244701518	3.0953736430468863	2.2895023682715068	1.7151593501403322	3.4993681980838374	2.3036263355673756	2.8698021546591623	0.5347931772895338	0.5859780628323095	3.273185812162488	2.660106076688959	3.2429995517281913	3.430304159483626	4.149606590397791	0.7803122277862552	4.908985501421705	2.612653344712541	3.5450492532176385	2.5457526991103134	2.6997342663690387	2.98238287334134	2.4251045210957343	3.4475006208282926	3.3173308459497304	3.2952338220303954	2.1680768521962324	3.7796487523948024	3.368899598691758	1.8446682882792396	2.5008408515425273	1.523341853099681	2.1257925672415046	2.5883450119567186	2.8907831679056435	1.862701161950927	1.7821332451965874	2.1229816072942365	3.280540234024937	4.104559869215696	2.461752359070882	1.9849085492991818	1.221191913558478	0.0	2.4081169409849474	1.869144147042929	4.294175338400613	4.260484873290186	1.2969312920390845	2.435782660663911	3.7419350782369443
hsa-miR-493-5p	3.7768279193317813	3.5708067996050112	3.182809363414366	3.8590567588321916	4.6604111020415075	3.1416101433760724	2.363451123108282	1.8888822080897956	2.4141702324228005	4.113377146143246	4.243729125645632	2.7809416939335256	3.751144435237638	4.107741925908084	1.0131764091011135	3.165619861438266	3.529359543243389	4.038973125790596	4.83291884950153	2.877025559478249	2.9671760532753066	0.8682272948360207	3.767657763003692	2.985411645369696	3.456344847250083	3.717632983796143	3.135481339812087	1.0262841463980377	3.5063249148544804	2.700802478798746	4.359167134922425	2.3382014650791483	3.258725794178012	2.2205536316103442	3.306260932765919	3.499082560379538	3.658727468674739	1.914833295737536	3.8190170177267175	3.174693727861925	2.7808576300199297	3.488831225716586	5.527262932297916	2.4211229142470123	4.0448390021531315	1.6683270104923764	2.355458499479763	3.0793618467529154	1.4928048597697836	2.526704766823361	3.2667628996161158	4.557990424152499	2.320723192807432	2.0607130841927033	2.703047658820444	2.203362109317225	1.2303280620975174	0.5859780628323095	3.545962491671722	2.6601060766889586	2.756590141865328	3.000552406674956	3.2861090146098797	0.968400494004588	3.581595172760596	2.992430083137185	3.5450492532176385	2.897660401698553	3.757080934188995	2.744677508232448	2.194090487482352	3.0140245792585008	4.389666098127337	2.5683622094396292	2.5232058845760506	3.1994292443070362	2.611843522609962	2.817072132486617	3.6367469678445996	2.621769436102067	2.7240782965334165	2.2161778215513177	2.073259937365434	2.1857539626024813	2.6089147729906	2.947079619991997	3.8919014099023745	2.0001776901573423	2.7028396848995335	1.6720293700801443	1.5835615699380712	0.0	3.621524698854424	2.573509960856624	1.4984481104231415	2.453994858202428	3.1126253604535674	2.675974953830485	4.435110747636407
